meanZCR,stdZCR,meanSpecCentroid,stdSpecCentroid,meanSpecContrast,stdSpecContrast,meanSpecBandwidth,stdSpecBandwidth,meanSpecRollof,stdSpecRollof,meanMFCC_1,stdMFCC_1,meanMFCC_2,stdMFCC_2,meanMFCC_3,stdMFCC_3,meanMFCC_4,stdMFCC_4,meanMFCC_5,stdMFCC_5,meanMFCC_6,stdMFCC_6,meanMFCC_7,stdMFCC_7,meanMFCC_8,stdMFCC_8,meanMFCC_9,stdMFCC_9,meanMFCC_10,stdMFCC_10,meanMFCC_11,stdMFCC_11,meanMFCC_12,stdMFCC_12,meanMFCC_13,stdMFCC_13,genre
-0.383571078858489,-0.557889158763054,-0.362718512483659,-0.400016404057419,-0.465770763426844,-0.761075887578913,-0.194281042087573,-0.300042338225361,-0.303462422766344,-0.103208383501293,0.15998947543329,-0.209935912892244,-0.178967971854884,-0.367399823624352,-0.313776514337022,-0.634941617189429,0.035868462351886,-0.688401921187375,-0.138500560730697,-0.837277111265214,0.21429558251659,-0.676083925042107,-0.189825914791657,-0.396539410721946,0.034871680456999,-0.750445548389919,-0.488531419701094,-0.761094409393689,0.031698338603299,-0.83306958117643,-0.180419631257746,-0.80788044430981,0.256187647135826,-0.831780784489214,-0.179027480037219,-0.757919982667509,jazz
-0.719551561320089,-0.857447098391476,-0.670117726084335,-0.553534615017736,-0.218842070335004,-0.657353569923636,-0.384319229580411,-0.222322721991671,-0.554725119452656,-0.161789276881355,0.402566844361421,-0.045655723697593,0.193398575321021,-0.59111312912966,0.037695705090952,-0.549611514456664,0.082416163949208,-0.702005622810394,0.113317421929449,-0.810445818533522,0.102173175358522,-0.463122542704188,-0.200673791402939,-0.295440908732112,-0.041627573350891,-0.696604554778153,-0.327047154252359,-0.397031583982564,0.292485387326301,-0.813028998380798,0.160705591281241,-0.860719117129529,0.41592941935762,-0.575002585841558,-0.272752810583742,-0.556503681560918,jazz
-0.652617690258657,-0.907361875866933,-0.650103713584148,-0.845877412840228,0.84408829168957,-0.383882816188373,-0.730386897580246,-0.866922407113143,-0.588326795198344,-0.829674878144578,0.483346813701885,-0.4862687471363,-0.67348874303406,-0.572039603099632,0.215481464298889,-0.783851367371353,-0.388887825106331,-0.573070453313472,-0.174323428780963,-0.603358389048003,-0.456910707112663,-0.593210933280284,-0.295773747671348,-0.412925058289645,0.091699911061475,-0.555593336452822,-0.647689641714295,0.19398245151225,-0.620153964308299,-0.698597224692151,-0.713021663048201,-0.657272014667833,-0.199645853398245,-0.838722954382543,-0.789816237446138,-0.549875701447055,jazz
-0.819894280000332,-0.950620249440261,-0.710752993184759,-0.793825442563863,-0.166287126571115,-0.088333290346095,-0.368276427670657,-0.475129858140405,-0.622634961359932,-0.483692728221741,0.497294752373894,-0.400479865815524,0.227513143141621,-0.494580720466502,-0.204644049949285,-0.772908354997591,0.125032912426692,-0.886345519811477,0.195659149773614,-0.632402135592659,-0.222391301205461,-0.831805897661421,0.328006045458687,-0.822140889076051,-0.198300838995816,-0.944923591228718,-0.195279487551034,-0.798123816588429,-0.090775110771268,-1,0.314865816320359,-1,-0.225181565781966,-0.871979872429477,0.266613826355734,-0.955597659707111,jazz
-0.714721966358801,-0.908693104467559,-0.730296036265241,-0.841034045762249,1,-0.187024500800356,-0.593622399806257,-0.707862517072783,-0.666511734557917,-0.660390417009535,0.234501404479545,-0.570665998475709,0.133117072724422,-0.615543731123297,0.223619250780371,-0.623958900319934,-0.254414635365186,-0.618270031297598,-0.055863421050389,-0.518104879666101,0.105469204850969,-0.598056111745897,0.256056801321529,-0.291934458167156,0.085343890219195,-0.703293217259354,-0.1676555450753,-0.386093725351565,0.044262634681948,-0.723923126972973,-0.646435861184628,-0.595686688538982,-0.254670743023219,-0.515142012872876,-0.269322651670103,-0.107486804757605,jazz
-0.626793464280083,-0.903723511624139,-0.402453650486446,-0.76905045968968,0.437257523603764,0.328561752298685,-0.11215049157496,-0.639527597654539,-0.215894794900874,-0.459414481832848,0.050191900063657,-0.644868089398492,0.050491731708743,-0.671452513503455,0.147745339197542,-0.625651851501509,-0.338657775226723,-0.742964823304128,0.340873899767169,-0.67489648541403,-0.212283934362214,-0.578785417314317,0.34169961192564,-0.502869441592342,-0.274247335754804,-0.591905260519841,0.285558651502572,-0.130134123996306,-0.090862337665282,-0.615576626626918,0.754234330817525,-0.587555185148882,0.039749613667326,-0.111196353715572,0.264223740958352,-0.340736626247639,jazz
-0.866945488643813,-0.895867732154193,-0.811226894573593,-0.681357799146061,0.313916621388169,-0.265000445869505,-0.653662601649512,-0.492545959254324,-0.702282459826104,-0.44089489090218,0.473768474907327,-0.173543540101968,0.09076803296431,-0.492746007469704,0.291437581694585,0.027262732649121,-0.069695038719287,-0.34015486835515,0.084687482382954,-0.244963196277347,0.301737271997691,0.000989606696504,0.179301971549065,-0.042543502865548,0.022677981738977,-0.410287367606653,-0.370475643066566,-0.432402949865787,0.225540913095647,-0.745302735340446,0.020891723600752,-0.908252730214135,0.114314199375189,-0.659001213852675,0.073703064177624,-0.589394764708546,jazz
-0.647439567825935,-0.662044741315987,-0.696039260207493,-0.602387130310521,0.375170422180741,-0.067316803680342,-0.614780161166144,-0.729612747718243,-0.664218739348417,-0.453515487531613,0.301033477845085,-0.130814026103733,0.036279901263964,0.18606427914452,0.154085432155606,-0.457906777842619,-0.206141674192241,-0.513858893221383,0.236268536009019,-0.253920076489911,0.00365313919698,-0.441425020701305,-0.10384927897568,-0.254635811054831,0.328886260043677,-0.709408275518914,-0.42096526277915,-0.778801579749365,-0.0972872448246,-0.749390398183358,-0.176802711521838,-0.827412268101723,0.174496473230473,-0.394464990206521,0.039864164264664,-0.373562238490267,jazz
-0.784975146671977,-0.812303450251756,-0.628735500651345,-0.566528879283399,0.267893933366846,-0.11593806570826,-0.449445975393605,-0.475006934709341,-0.503275264778974,-0.35624242885454,0.252714599640925,-0.450876976478053,-0.227649638706876,-0.233905306968434,0.378452069973968,-0.72038064827791,0.408097076112607,-0.684482588018391,0.399559360245858,-0.292752898421418,0.102343218953869,0.331646297545704,0.429897490446331,-0.118616155970976,0.025023750097943,-0.560961573655594,0.006588324282419,-0.320894314905431,-0.004797254337614,-0.683825202102388,-0.059970458643109,-0.767337062074273,0.216163258414507,-0.700077186173343,0.104597619484786,-0.677858831760564,jazz
-0.834681802716854,-0.907192420211031,-0.813215127661998,-0.826408266851805,0.289330784030462,-0.309877661810288,-0.548685985985355,-0.64340176240293,-0.790519394401373,-0.690692171633132,0.46898146933779,-0.670209511794125,0.214405877524296,-0.502142549457442,-0.133459361718291,-0.700107769748012,0.07060893328322,-0.657383375360146,0.209935488623022,-0.597908889907107,0.138141752897516,-0.465195498835077,0.304206080790565,-0.344794427814136,-0.141395206528414,-0.568149883606389,-0.404719707179737,-0.47416003014679,-0.331190047642537,-0.733909992465533,0.135605684756667,-0.864932687278268,0.277554451099939,-0.569490980817389,0.289584274239094,-0.565635584468681,jazz
-0.864887516907731,-0.832995407399916,-0.857823567152489,-0.556172935176989,0.216277108636903,-0.368507127816259,-0.816031274709217,-0.565809794541247,-0.774220536560879,-0.421072993547055,0.474460710832889,-0.525107782091098,-0.016088292576282,1,0.303456463540103,-0.587136912211986,0.886883252963493,-0.18199307669973,0.216125842328556,-0.016522902420427,0.160278267591732,-0.142617361859907,0.202421136149319,-0.313542120914185,0.012291987073203,0.451176082715538,-0.35223261595746,-0.201258926394523,0.166907324994981,-0.778504194112688,0.015341804364436,-0.879413321990138,0.130520773297431,-0.621785076189,-0.129683010939859,-0.852736164356493,jazz
-0.473939273237239,-0.772716290136075,-0.368704503208582,-0.728697960093196,0.362763178328267,0.208878559137428,-0.182825098608049,-0.704174054081343,-0.234746933893568,-0.53812046766706,0.042937691646463,-0.636118836163787,-0.041298115057378,-0.664349127164274,0.286080946566646,-0.689898285002778,-0.25967104204425,-0.825863230918864,0.244830245587144,-0.771886797338153,-0.348276659261262,-0.643081423244202,0.322912097385512,-0.695316312562411,-0.104125457503312,-0.61582517719324,0.032849460217697,-0.660458526898936,-0.290667126550214,-0.879121372309897,0.553377549520563,-0.815650387082717,-0.144944264181861,-0.833614309026216,0.30074979453959,-0.755420766437008,jazz
-0.673579128183425,-0.81794697772351,-0.461475756150305,-0.704093412086327,0.047471556954164,-0.093933161659174,-0.148315153942285,-0.586108259130811,-0.275574643191353,-0.362691558294942,0.167651437286128,-0.619876413137147,0.043992796182399,-0.346725367407464,0.286660172199886,-0.724166357800652,-0.170063880102376,-0.865885887620347,0.264052903361156,-0.74772803617615,-0.4390550710413,-0.780708711922303,0.440581331228689,-0.29947187815894,-0.277153958424637,-0.572733498046564,-0.032494849196936,-0.64106533840629,-0.48510416022275,-0.825986974922287,0.542000074621515,-0.827045281272496,-0.045062159305895,-0.749522224818232,0.268573519175853,-0.519821313861969,jazz
-0.654426713800858,-0.882661133465385,-0.355794112590265,-0.748271829223916,-0.055819138171709,0.173247149367636,0.055573096690381,-0.683640888421603,-0.046002441730034,-0.416022761802163,0.050200607223846,-0.85189491376728,0.268776302036471,-0.812242131482926,0.237473794053235,-0.853431131463113,-0.25765845967699,-0.872146428026044,0.195016183153133,-0.688345519403512,-0.324779277217533,-0.807541876662701,0.45776136964469,-0.642169140308295,-0.440877134455832,-0.663857552685534,0.225890885658974,-0.393341408737339,-0.182208063328862,-0.724133096847746,0.570870113340146,-0.762387771196004,0.126362243637625,-0.515457548217088,0.300102385747704,-0.55521675995789,jazz
-0.357082991029567,-0.609739352853386,-0.491233686917215,-0.553468913932431,0.645150052861021,0.252760623187678,-0.591580972245033,-0.714319041632512,-0.517652964470969,-0.497780966282667,0.061347510940048,-0.120364112866929,-0.123523778794264,-0.175993143318048,-0.025297336886519,-0.261920603082496,-0.065456612953085,-0.64016380826924,-0.286795433761469,-0.327351007298211,-0.20838535775849,-0.63442591675053,-0.041134982282653,-0.324494194076832,-0.188243784737412,-0.4463296487501,-0.601696382999409,-0.457417938436807,-0.564928040802667,-0.688113506551912,-0.311471018673695,-0.808824183083473,0.373214150053665,-0.645667007557601,1,-0.557846085893513,jazz
-0.591044503638793,-0.825768530288068,-0.373873510271497,-0.728040036992951,-0.018964389392283,0.172719713494571,-0.103853035161293,-0.572796984040791,-0.194576136736882,-0.404112718974087,0.077161531321626,-0.62678618724335,-0.001843917023193,-0.421986701438477,0.256281310210652,-0.734013133114519,-0.079533937701526,-0.83378282729797,0.264498210482014,-0.670917960745048,-0.34564685443944,-0.511571862684608,0.371493160132322,-0.613991340109814,-0.25666680464691,-0.718088412550029,0.127694701782891,-0.462495933145759,-0.262698776881437,-0.865882208323869,0.625995300471089,-0.847440796197567,0.085081180268427,-0.741112630374567,0.345678436061997,-0.652637693597204,jazz
-0.741077281817654,-0.930888453569142,-0.653486440129651,-0.815087246899126,0.062294681412891,-0.259104094614307,-0.392257675511394,-0.680511326040342,-0.566090938950552,-0.596386418485926,0.329393118180474,-0.637075514667364,0.089867940178591,-0.651404634270915,0.049642351512093,-0.793957934975595,-0.198581469594559,-0.853003836232873,0.001642421696182,-0.608087830626082,-0.495964139240208,-0.477465213979467,0.08729897127071,-0.28624501317529,-0.062545106219524,-0.797801775548144,-0.130506492972523,-0.274932321950219,-0.140743288779556,-0.803510885199053,0.130794098430395,-0.762906396712832,-0.136109925450409,-0.617008163464569,0.048069450433173,-0.7084702196667,jazz
-0.453027624951248,-0.778632771196484,-0.296276100583377,-0.742397395239544,0.139649650030666,0.19920693818416,-0.15346882041391,-0.684687604334125,-0.164110286872293,-0.572760221871029,-0.044025066348863,-0.678930069983343,-0.113059826368778,-0.497784466429793,0.261042225088422,-0.729613908282778,-0.188492052043701,-0.807447497288849,0.181084096781604,-0.713649009963877,-0.396673643611626,-0.624919931981411,0.263017969153664,-0.621410431384334,-0.164738290379596,-0.632847040105598,0.056468961037981,-0.500218192128983,-0.250018479751497,-0.745553009847665,0.53781281233336,-0.75764236502799,0.054479971015205,-0.68083436255727,0.049498041550514,-0.714874999484129,jazz
-0.464711593517389,-0.826739672303906,-0.284400822258491,-0.827021427803153,0.172012566381873,0.047114713255117,-0.149781455966065,-0.744447566506379,-0.159747398689894,-0.668879278926729,-0.007996153836699,-0.832934154320149,-0.269837981862551,-0.571027370720688,0.273976332068345,-0.893021978881024,-0.180259673700794,-0.940258132555539,0.364835294178834,-0.925537362634359,-0.209756489631597,-0.622623538218025,0.384843141518199,-0.540514966926739,-0.225019521725176,-0.685558572378814,0.166507776863063,-0.799064443337668,-0.263958462432029,-0.889293788405002,0.533684916650229,-0.886714237360252,0.17994006670434,-0.474372992436934,0.459412077792425,-0.320380256418637,jazz
-0.704946600612412,-0.789651245481145,-0.634233707896562,-0.68707989443534,0.289356198983283,-0.207981070204506,-0.43076047760271,-0.736368244121843,-0.556274440540155,-0.505626206932591,0.26502420072156,-0.369575319207218,-0.044316501865994,-0.37529066890265,0.154264124850492,-0.563987412964491,-0.032043595915135,-0.740179200882087,0.368671405465038,-0.506072067492018,-0.116407674280455,-0.851633420329856,0.290735708871783,-0.410583140888716,-0.049870735706615,-0.662650998774092,-0.036894731496267,-0.582331357670053,-0.19908904516514,-0.903736011191371,0.465711258675903,-0.780563325308939,0.195656088668906,-0.505941517264244,0.226787160410594,-0.046520730889413,jazz
-0.928867202735111,-0.923013903857618,-0.738722329480601,-0.828307020011727,-0.25529076578772,-0.383633977842475,-0.404558411529159,-0.644054445221041,-0.537013280780362,-0.596112164825077,0.165922208208551,-0.594573002378783,0.046762160612745,-0.38639441411197,0.485243261790112,-0.675661343330176,0.34758750757237,-0.756393082068598,0.375512827276172,-0.334791879923302,0.273771376896322,-0.343598627459212,0.356176504827347,-0.693283851115439,0.445106026286895,-0.504954751957427,-0.146352223689108,-0.444077993689169,0.118690274006002,-0.720350326238292,0.096503076502694,-0.852808246116269,0.314865531095505,-0.762561931110408,-0.068564056028332,-0.890520558262527,jazz
0.255993427767681,-0.205868312860004,0.277001390305672,-0.455159823650766,-0.064786718865864,0.592597668272362,0.137705199276181,-0.752245349250353,0.326181667193436,-0.530263114854472,-0.351903967379943,-0.532358415397236,-0.049051708122726,-0.530307017882206,0.446145388043714,-0.698642032655804,-0.78960017260598,-0.802597989263423,0.313802049206345,-0.669166284040032,-0.557840383171081,-0.589258089758883,0.474591443225352,-0.759163311778802,-0.640380062938344,-0.722564420894155,0.431081531757238,-0.786273360500612,-0.324928167570433,-0.894618206974334,0.611864320543281,-0.934672255371119,-0.03945804917291,-0.857724182100186,0.384084910635711,-0.834281272667178,jazz
-0.787049714954318,-0.856187069696238,-0.558181967582532,-0.613301855349054,0.382949359914861,-0.160181569259757,-0.193196593242467,-0.406822961553743,-0.352768017054926,-0.128478021787145,0.048339327607594,-0.667183303364725,0.251680254966959,-0.383221792029212,0.203580166319477,-0.750185015666572,-0.190991934192508,-0.701664202878389,0.29998789179476,-0.57860596952103,-0.098861931522224,-0.191598834399674,0.515774472422469,-0.249320328921783,0.134906601818053,-0.716062047379335,0.367723888204994,-0.581952370741618,0.191870742254588,-0.751089968205211,0.281711695312008,-0.646880475266365,0.160757945778342,-0.155270504640239,0.1956081950462,-0.598479425718646,jazz
