meanZCR,stdZCR,meanSpecCentroid,stdSpecCentroid,meanSpecContrast,stdSpecContrast,meanSpecBandwidth,stdSpecBandwidth,meanSpecRollof,stdSpecRollof,meanMFCC_1,stdMFCC_1,meanMFCC_2,stdMFCC_2,meanMFCC_3,stdMFCC_3,meanMFCC_4,stdMFCC_4,meanMFCC_5,stdMFCC_5,meanMFCC_6,stdMFCC_6,meanMFCC_7,stdMFCC_7,meanMFCC_8,stdMFCC_8,meanMFCC_9,stdMFCC_9,meanMFCC_10,stdMFCC_10,meanMFCC_11,stdMFCC_11,meanMFCC_12,stdMFCC_12,meanMFCC_13,stdMFCC_13,genre
-0.3835710788584895,-0.5578891587630539,-0.36271851248365883,-0.40001640405741856,-0.465770763426844,-0.761075887578913,-0.1942810420875729,-0.3000423382253611,-0.3034624227663437,-0.10320838350129302,0.15998947543329023,-0.20993591289224356,-0.17896797185488444,-0.3673998236243524,-0.3137765143370218,-0.6349416171894288,0.035868462351886246,-0.6884019211873753,-0.138500560730697,-0.8372771112652141,0.21429558251658962,-0.6760839250421066,-0.18982591479165736,-0.39653941072194554,0.03487168045699851,-0.7504455483899195,-0.48853141970109426,-0.7610944093936887,0.03169833860329921,-0.8330695811764298,-0.18041963125774607,-0.8078804443098098,0.25618764713582576,-0.8317807844892141,-0.1790274800372195,-0.7579199826675085,jazz
-0.7195515613200892,-0.8574470983914756,-0.6701177260843346,-0.5535346150177358,-0.21884207033500447,-0.6573535699236359,-0.384319229580411,-0.2223227219916709,-0.5547251194526558,-0.16178927688135547,0.4025668443614212,-0.04565572369759274,0.19339857532102106,-0.5911131291296603,0.03769570509095199,-0.5496115144566638,0.08241616394920756,-0.7020056228103944,0.11331742192944877,-0.8104458185335225,0.10217317535852202,-0.46312254270418807,-0.20067379140293903,-0.29544090873211193,-0.041627573350891345,-0.6966045547781526,-0.32704715425235925,-0.397031583982564,0.29248538732630125,-0.8130289983807983,0.1607055912812412,-0.8607191171295292,0.41592941935762,-0.5750025858415578,-0.2727528105837419,-0.5565036815609178,jazz
-0.6526176902586571,-0.9073618758669331,-0.6501037135841478,-0.8458774128402283,0.84408829168957,-0.3838828161883734,-0.7303868975802464,-0.866922407113143,-0.5883267951983441,-0.8296748781445777,0.4833468137018846,-0.48626874713629964,-0.6734887430340597,-0.5720396030996321,0.2154814642988886,-0.7838513673713529,-0.3888878251063313,-0.5730704533134716,-0.1743234287809634,-0.6033583890480032,-0.4569107071126627,-0.5932109332802843,-0.2957737476713477,-0.4129250582896449,0.0916999110614749,-0.5555933364528219,-0.6476896417142948,0.1939824515122499,-0.6201539643082988,-0.6985972246921507,-0.7130216630482006,-0.657272014667833,-0.19964585339824525,-0.8387229543825432,-0.7898162374461378,-0.5498757014470551,jazz
-0.8198942800003319,-0.9506202494402614,-0.7107529931847589,-0.793825442563863,-0.16628712657111544,-0.08833329034609516,-0.3682764276706574,-0.4751298581404053,-0.622634961359932,-0.4836927282217409,0.49729475237389353,-0.40047986581552353,0.22751314314162147,-0.49458072046650237,-0.20464404994928537,-0.7729083549975913,0.12503291242669246,-0.8863455198114768,0.19565914977361365,-0.6324021355926592,-0.22239130120546108,-0.8318058976614209,0.32800604545868745,-0.8221408890760513,-0.1983008389958162,-0.9449235912287175,-0.19527948755103353,-0.7981238165884286,-0.09077511077126821,-1.0,0.314865816320359,-1.0,-0.22518156578196558,-0.871979872429477,0.26661382635573433,-0.955597659707111,jazz
-0.7147219663588007,-0.9086931044675589,-0.7302960362652414,-0.8410340457622492,1.0000000000000004,-0.18702450080035615,-0.5936223998062566,-0.707862517072783,-0.6665117345579167,-0.6603904170095347,0.23450140447954526,-0.5706659984757086,0.13311707272442222,-0.615543731123297,0.2236192507803706,-0.6239589003199344,-0.25441463536518594,-0.6182700312975984,-0.05586342105038916,-0.518104879666101,0.10546920485096936,-0.5980561117458972,0.2560568013215287,-0.29193445816715613,0.08534389021919475,-0.7032932172593538,-0.1676555450752996,-0.3860937253515653,0.044262634681947716,-0.7239231269729726,-0.6464358611846275,-0.5956866885389824,-0.254670743023219,-0.5151420128728762,-0.2693226516701033,-0.10748680475760475,jazz
-0.6267934642800833,-0.9037235116241387,-0.40245365048644566,-0.7690504596896796,0.4372575236037637,0.328561752298685,-0.11215049157496004,-0.6395275976545388,-0.21589479490087438,-0.4594144818328476,0.050191900063656814,-0.6448680893984915,0.05049173170874259,-0.671452513503455,0.14774533919754207,-0.6256518515015093,-0.3386577752267233,-0.7429648233041282,0.34087389976716864,-0.6748964854140297,-0.21228393436221377,-0.578785417314317,0.34169961192563997,-0.5028694415923425,-0.2742473357548044,-0.5919052605198414,0.2855586515025721,-0.13013412399630564,-0.09086233766528179,-0.6155766266269181,0.7542343308175248,-0.5875551851488816,0.03974961366732638,-0.1111963537155718,0.2642237409583521,-0.34073662624763856,jazz
-0.8669454886438132,-0.8958677321541928,-0.8112268945735925,-0.6813577991460608,0.3139166213881688,-0.265000445869505,-0.6536626016495125,-0.49254595925432354,-0.7022824598261042,-0.4408948909021798,0.473768474907327,-0.17354354010196804,0.09076803296430999,-0.49274600746970354,0.2914375816945851,0.027262732649121046,-0.06969503871928734,-0.34015486835514996,0.08468748238295376,-0.24496319627734686,0.3017372719976909,0.000989606696504275,0.17930197154906508,-0.042543502865547866,0.022677981738977004,-0.41028736760665296,-0.37047564306656616,-0.43240294986578665,0.22554091309564706,-0.7453027353404464,0.020891723600751755,-0.9082527302141348,0.11431419937518883,-0.6590012138526751,0.07370306417762423,-0.5893947647085461,jazz
-0.6474395678259354,-0.6620447413159867,-0.6960392602074927,-0.6023871303105205,0.37517042218074126,-0.06731680368034176,-0.6147801611661439,-0.7296127477182428,-0.6642187393484175,-0.4535154875316132,0.3010334778450847,-0.13081402610373272,0.03627990126396381,0.1860642791445204,0.15408543215560588,-0.457906777842619,-0.206141674192241,-0.5138588932213828,0.23626853600901876,-0.25392007648991055,0.0036531391969803206,-0.44142502070130485,-0.10384927897567953,-0.2546358110548308,0.3288862600436768,-0.7094082755189139,-0.42096526277915,-0.7788015797493646,-0.09728724482459983,-0.7493903981833578,-0.17680271152183785,-0.8274122681017226,0.17449647323047324,-0.3944649902065207,0.039864164264663715,-0.3735622384902668,jazz
-0.7849751466719774,-0.8123034502517565,-0.6287355006513445,-0.5665288792833992,0.2678939333668464,-0.11593806570826004,-0.4494459753936053,-0.4750069347093412,-0.5032752647789738,-0.3562424288545397,0.25271459964092546,-0.4508769764780526,-0.22764963870687616,-0.2339053069684336,0.37845206997396763,-0.7203806482779098,0.40809707611260654,-0.684482588018391,0.3995593602458585,-0.29275289842141805,0.10234321895386903,0.3316462975457044,0.42989749044633097,-0.11861615597097619,0.02502375009794272,-0.5609615736555937,0.006588324282418623,-0.32089431490543086,-0.004797254337614298,-0.6838252021023884,-0.059970458643109126,-0.7673370620742731,0.216163258414507,-0.7000771861733432,0.10459761948478588,-0.6778588317605643,jazz
-0.8346818027168545,-0.9071924202110313,-0.8132151276619981,-0.8264082668518047,0.2893307840304624,-0.3098776618102883,-0.5486859859853555,-0.6434017624029296,-0.7905193944013733,-0.690692171633132,0.46898146933778984,-0.6702095117941252,0.21440587752429593,-0.5021425494574423,-0.13345936171829093,-0.7001077697480124,0.07060893328321974,-0.657383375360146,0.2099354886230223,-0.5979088899071073,0.13814175289751646,-0.46519549883507727,0.3042060807905646,-0.3447944278141364,-0.14139520652841386,-0.5681498836063887,-0.4047197071797366,-0.4741600301467901,-0.3311900476425368,-0.7339099924655328,0.1356056847566671,-0.8649326872782678,0.27755445109993937,-0.569490980817389,0.2895842742390937,-0.5656355844686812,jazz
